0.32339,0.11531,1.0
0.27356,0.17715,0.0
0.28258,0.07312,1.0
0.2723,0.53248,0.0
0.78813,0.01181,1.0
0.8052,0.21916,1.0
0.88111,0.42181,1.0
0.45053,0.64267,0.0
0.58891,0.4916,1.0
0.29336,0.60132,0.0
0.91205,0.68922,1.0
0.0554,0.77732,0.0
0.43077,0.71483,0.0
0.14163,0.22907,0.0
0.35813,0.26262,1.0
0.52839,0.83102,0.0
0.89834,0.28079,1.0
0.38383,0.30724,1.0
0.67294,0.85262,0.0
0.12388,0.90743,0.0
0.02018,0.56623,0.0
0.98086,0.82501,1.0
0.11778,0.0065,1.0
0.83271,0.04066,1.0
0.6086,0.4727,1.0
0.89388,0.89389,0.0
0.32387,0.45747,0.0
0.87239,0.52805,1.0
0.31746,0.32211,0.0
0.8882,0.09309,1.0
0.97389,0.51292,1.0
0.52892,0.47829,1.0
0.74784,0.92799,0.0
0.46205,0.26642,1.0
0.28279,0.51733,0.0
0.7663,0.79572,0.0
0.04362,0.37701,0.0
0.48766,0.7928,0.0
0.44715,0.33526,1.0
0.9234,0.94275,0.0
0.62433,0.26241,1.0
0.07128,0.72499,0.0
0.27474,0.2161,1.0
0.55438,0.38181,1.0
0.90465,0.77683,0.0
0.57025,0.49768,1.0
0.95566,0.08509,1.0
0.73541,0.13747,1.0
0.34979,0.94239,0.0
0.6628,0.84796,0.0
0.45549,0.18449,1.0
0.50419,0.19344,1.0
0.74655,0.42849,1.0
0.78588,0.56843,1.0
0.46927,0.54826,0.0
0.17205,0.44091,0.0
0.75879,0.06961,1.0
0.56483,0.94991,0.0
0.96755,0.67062,1.0
0.92264,0.39781,1.0
0.09034,0.03362,0.0
0.00817,0.73919,1.0
0.36047,0.46398,0.0
0.25338,0.10527,0.0
0.44339,0.79986,0.0
0.89732,0.7016,1.0
0.97422,0.63262,1.0
0.4327,0.96389,0.0
0.21934,0.79218,0.0
0.86629,0.13603,1.0
0.10553,0.14006,0.0
0.51319,0.8766,0.0
0.52178,0.43235,1.0
0.34543,0.68332,0.0
0.59719,0.39408,1.0
0.99755,0.72353,1.0
0.22316,0.70053,0.0
0.7236,0.74203,0.0
0.27539,0.48337,0.0
0.64168,0.85803,0.0
0.19161,0.08686,1.0
0.89052,0.14712,1.0
0.25843,0.05577,1.0
0.67677,0.45172,1.0
0.03536,0.60592,0.0
0.35809,0.93906,0.0
0.36178,0.85714,0.0
0.66531,0.94052,0.0
0.24803,0.8996,0.0
0.71632,0.21978,1.0
0.01839,0.71406,0.0
0.33208,0.76114,0.0
0.55062,0.14082,1.0
0.23957,0.11681,1.0
0.73818,0.80233,0.0
0.87281,0.31723,1.0
0.79402,0.44269,1.0
0.91065,0.11333,1.0
0.88722,0.62624,1.0
0.76373,0.19279,1.0
0.83383,0.099,1.0
0.58696,0.69974,0.0
0.83323,0.22347,0.0
0.90271,0.89126,0.0
0.37688,0.87974,0.0
0.97825,0.53975,1.0
0.90915,0.719,1.0
0.10023,0.18841,0.0
0.44648,0.30672,1.0
0.98001,0.5526,1.0
0.34889,0.33097,1.0
0.80495,0.99141,1.0
0.18438,0.04606,1.0
0.24239,0.96153,0.0
0.1128,0.17872,0.0
0.80741,0.28621,1.0
0.46428,0.76467,0.0
0.44002,0.58679,0.0
0.63889,0.26978,1.0
0.23918,0.19565,1.0
0.34816,0.57314,0.0
0.67554,0.20156,1.0
0.00313,0.46834,0.0
0.10751,0.43348,0.0
0.15749,0.46154,0.0
0.46646,0.84806,0.0
0.07891,0.04138,1.0
0.88664,0.56362,1.0
0.99994,0.20286,1.0
0.29409,0.99815,0.0
0.26475,0.2113,1.0
0.40371,0.22512,1.0
0.56474,0.47024,1.0
0.76254,0.28607,1.0
0.52786,0.2755,1.0
0.83815,0.66757,1.0
0.46701,0.13847,1.0
0.02379,0.51125,0.0
0.7255,0.72566,0.0
0.66112,0.76249,0.0
0.2728,0.90445,0.0
0.93833,0.67258,1.0
0.21181,0.89399,0.0
0.91412,0.81721,0.0
0.95301,0.56664,1.0
0.97977,0.70259,1.0
0.70712,0.53034,1.0
0.04928,0.52999,0.0
0.07373,0.92956,0.0
0.53013,0.16954,1.0
0.59106,0.17281,1.0
0.88591,0.63735,1.0
0.78105,0.4483,1.0
0.50815,0.18375,1.0
0.37864,0.07562,1.0
0.20892,0.09256,1.0
0.94692,0.95969,0.0
0.0262,0.54953,0.0
0.69744,0.1175,1.0
0.55375,0.34003,0.0
0.13871,0.42144,0.0
0.63447,0.57784,1.0
0.22592,0.08276,1.0
0.79833,0.73319,0.0
0.37175,0.99463,0.0
0.08899,0.17054,0.0
0.73319,0.24606,1.0
0.54425,0.16528,1.0
0.26354,0.34009,0.0
0.58015,0.56986,0.0
0.65658,0.96847,0.0
0.45972,0.15553,0.0
0.34101,0.6538,1.0
0.5527,0.62768,0.0
0.83815,0.06359,1.0
0.25742,0.04611,1.0
0.74114,0.49778,1.0
0.76345,0.50593,1.0
0.03112,0.98388,0.0
0.59979,0.21119,1.0
0.02918,0.52084,1.0
0.93508,0.56522,0.0
0.04189,0.13228,0.0
0.33364,0.4501,0.0
0.88477,0.65669,1.0
0.18886,0.96029,1.0
0.60543,0.40768,1.0
0.51402,0.96528,0.0
0.82011,0.89443,0.0
0.82136,0.36743,1.0
0.74525,0.55014,1.0
0.50936,0.47865,0.0
0.1639,0.13967,1.0
0.75393,0.09071,1.0
0.7281,0.56509,1.0
0.08994,0.29158,0.0
0.30428,0.99614,0.0
0.41019,0.6576,0.0
0.26549,0.84863,0.0
0.39828,0.09204,1.0
0.10915,0.51533,0.0
0.0838,0.07985,1.0
0.78252,0.98557,0.0
0.62594,0.13189,0.0
0.16973,0.81915,0.0
0.65255,0.11882,0.0
0.10484,0.94329,0.0
0.17792,0.59218,0.0
0.20834,0.02453,1.0
0.31658,0.65757,1.0
0.11093,0.97312,0.0
0.28736,0.70185,0.0
0.81423,0.62081,1.0
0.19239,0.91031,0.0
0.03904,0.59847,0.0
0.86713,0.92461,0.0
0.69949,0.30065,1.0
0.31853,0.58382,0.0
0.21254,0.131,1.0
0.7454,0.57856,1.0
0.94768,0.28586,1.0
0.45004,0.48528,0.0
0.87157,0.93249,0.0
0.96257,0.49272,1.0
0.41933,0.09321,1.0
0.28368,0.37255,0.0
0.06296,0.83994,0.0
0.12552,0.30315,0.0
0.27256,0.51615,0.0
0.46547,0.27636,1.0
0.99563,0.11938,1.0
0.15575,0.02968,1.0
0.85521,0.84582,0.0
0.21992,0.69786,0.0
0.65851,0.61848,0.0
0.9734,0.51679,1.0
0.15161,0.68943,0.0
0.71564,0.10279,1.0
0.47311,0.52548,0.0
0.31362,0.6675,0.0
0.39923,0.42183,0.0
0.92187,0.0427,1.0
0.05546,0.40242,0.0
0.52339,0.09698,1.0
0.42004,0.07448,0.0
0.22771,0.7269,0.0
0.33135,0.19112,1.0
0.90996,0.97813,0.0
0.9613,0.94669,1.0
0.34761,0.27993,1.0
0.05824,0.3629,0.0
0.50411,0.0622,1.0
0.57207,0.19579,1.0
0.86233,0.38693,1.0
0.18739,0.69623,1.0
0.26199,0.23509,1.0
0.48255,0.68219,0.0
0.06688,0.05962,1.0
0.10553,0.81569,0.0
0.79621,0.91848,0.0
0.35392,0.13281,1.0
0.44742,0.75542,0.0
0.55019,0.10334,0.0
0.00394,0.3574,1.0
0.91131,0.03683,1.0
0.00948,0.75253,0.0
0.94829,0.0532,1.0
0.08052,0.40408,0.0
0.10735,0.81676,0.0
0.34445,0.78875,0.0
0.84155,0.68298,1.0
0.02293,0.28462,0.0
0.43127,0.3364,1.0
0.88802,0.55262,1.0
0.44638,0.28454,1.0
0.18859,0.56712,0.0
0.92981,0.63755,1.0
0.45741,0.57085,0.0
0.67639,0.818,0.0
0.45943,0.22162,1.0
0.65135,0.41172,1.0
0.1546,0.75673,0.0
0.364,0.16319,1.0
0.10941,0.18936,0.0
0.77914,0.67014,1.0
0.1983,0.37406,0.0
0.35791,0.27341,0.0
0.29731,0.13175,1.0
0.69477,0.4877,1.0
0.38618,0.27233,1.0
0.19632,0.241,0.0
0.51319,0.38797,1.0
0.03486,0.82128,0.0
0.71748,0.26638,1.0
0.85311,0.35326,1.0
0.71084,0.27239,0.0
0.44127,0.27365,1.0
0.63593,0.66644,0.0
0.67854,0.66005,0.0
0.34267,0.7154,0.0
0.16932,0.7102,0.0
0.94804,0.31156,1.0
0.19861,0.33126,0.0
0.94101,0.68082,1.0
0.36827,0.03575,1.0
0.70327,0.15199,0.0
0.63063,0.68769,0.0
0.73057,0.67301,0.0
0.79648,0.15665,0.0
0.90483,0.60595,1.0
0.34917,0.5557,0.0
0.51951,0.72447,0.0
0.85145,0.05007,1.0
0.00047,0.47929,0.0
0.15154,0.0533,1.0
0.04612,0.598,0.0
0.39201,0.03427,1.0
0.26418,0.91974,0.0
0.83361,0.81289,0.0
0.11138,0.84849,0.0
0.38775,0.83433,0.0
0.18682,0.42692,0.0
0.6914,0.58982,1.0
0.91607,0.01516,1.0
0.45523,0.86572,0.0
0.32779,0.08219,1.0
0.73825,0.39257,1.0
0.86537,0.41093,1.0
0.36012,0.1583,1.0
0.30542,0.59182,0.0
0.68195,0.19026,1.0
0.98307,0.35792,1.0
0.0338,0.01791,1.0
0.77282,0.61773,1.0
0.43743,0.45811,0.0
0.60054,0.75832,0.0
0.40874,0.36066,1.0
0.66878,0.25107,1.0
0.06414,0.49797,0.0
0.10953,0.4123,0.0
0.29718,0.67495,0.0
0.11508,0.99006,0.0
0.28968,0.34545,0.0
0.08365,0.12341,0.0
0.61636,0.58098,0.0
0.73761,0.50932,1.0
0.08283,0.44698,0.0
0.91015,0.55146,1.0
0.1654,0.26362,0.0
0.49811,0.03616,1.0
0.10025,0.81428,0.0
0.31585,0.33846,0.0
0.37944,0.52558,0.0
0.4691,0.4495,1.0
0.32864,0.22893,0.0
0.96968,0.32237,1.0
0.92063,0.332,1.0
0.94304,0.61498,1.0
0.72432,0.49003,1.0
0.0126,0.47284,0.0
0.84169,0.85985,0.0
0.74695,0.65075,0.0
0.2358,0.99292,0.0
0.05422,0.52704,1.0
0.79238,0.92048,0.0
0.63915,0.94531,1.0
0.71499,0.30426,1.0
0.78994,0.00881,0.0
0.02373,0.40281,0.0
0.69131,0.26501,1.0
0.60584,0.47254,1.0
0.73408,0.253,1.0
0.39247,0.03462,1.0
0.52147,0.38485,1.0
0.5344,0.61379,0.0
0.72737,0.46351,0.0
0.0777,0.66511,0.0
0.99646,0.80679,1.0
0.93171,0.49112,1.0
0.56587,0.10159,1.0
0.80932,0.67657,0.0
0.03716,0.29723,0.0
0.76851,0.01258,1.0
0.75642,0.28838,1.0
0.31892,0.54496,0.0
0.75785,0.86479,0.0
0.28205,0.42691,0.0
0.5091,0.33409,1.0
0.88284,0.48454,1.0
0.62524,0.58952,0.0
0.80325,0.47951,1.0
0.59265,0.99645,0.0
0.71281,0.12501,1.0
0.02676,0.85468,0.0
0.13047,0.09992,1.0
0.85426,0.23473,1.0
0.77275,0.95121,0.0
0.57832,0.90358,0.0
0.62948,0.34495,1.0
0.28383,0.14553,1.0
0.20167,0.18907,1.0
0.34555,0.31667,1.0
0.18751,0.04583,1.0
0.75086,0.13735,1.0
0.08499,0.88243,0.0
0.80921,0.29466,1.0
0.67654,0.26381,1.0
0.64874,0.50196,1.0
0.13017,0.69521,0.0
0.51828,0.47582,1.0
0.3868,0.39755,0.0
0.04827,0.09031,0.0
0.42731,0.04161,1.0
0.72027,0.52279,1.0
0.32197,0.29613,1.0
0.50096,0.07613,1.0
0.59331,0.12298,1.0
0.91316,0.53407,1.0
0.63505,0.23344,1.0
0.85742,0.10996,1.0
0.68816,0.91152,0.0
0.94297,0.24379,1.0
0.07019,0.32914,0.0
0.07301,0.67375,0.0
0.06473,0.71032,1.0
0.32879,0.76776,0.0
0.26942,0.00343,1.0
0.72533,0.40534,1.0
0.79266,0.72702,0.0
0.17589,0.35259,0.0
0.85372,0.91538,0.0
0.18359,0.76572,0.0
0.96475,0.95872,0.0
0.95507,0.95975,1.0
0.54895,0.14199,1.0
0.66842,0.98399,0.0
0.07361,0.18074,0.0
0.51112,0.88895,0.0
0.08453,0.06845,1.0
0.6654,0.75989,0.0
0.31889,0.7701,0.0
0.72112,0.86189,0.0
0.88952,0.14706,1.0
0.28982,0.45273,0.0
0.17654,0.94927,0.0
0.37254,0.57172,0.0
0.06639,0.02565,1.0
0.07133,0.99024,0.0
0.09896,0.35243,0.0
0.57276,0.12414,1.0
0.40978,0.39272,1.0
0.10369,0.40097,0.0
0.30982,0.59514,0.0
0.67828,0.61027,1.0
0.73924,0.95965,0.0
0.85661,0.95303,0.0
0.69302,0.00932,0.0
0.2922,0.73769,0.0
0.85516,0.09519,1.0
0.42047,0.5993,0.0
0.90231,0.06765,1.0
0.15632,0.04321,1.0
0.93873,0.56625,0.0
0.72926,0.02864,1.0
0.80411,0.60241,1.0
0.79064,0.54753,0.0
0.12359,0.07082,1.0
0.20851,0.26458,1.0
0.85577,0.70203,1.0
0.60386,0.77975,0.0
0.14717,0.36055,0.0
0.80084,0.82858,0.0
0.26019,0.23631,1.0
0.74031,0.24894,1.0
0.56262,0.14322,1.0
0.46917,0.18379,1.0
0.34375,0.06551,1.0
0.6672,0.935,0.0
0.48189,0.24943,1.0
0.69319,0.25925,1.0
0.37537,0.96695,1.0
0.05797,0.68828,1.0
0.903,0.7513,1.0
0.60076,0.4546,0.0
0.97875,0.90297,0.0
0.72543,0.86413,0.0
0.93356,0.27616,1.0
0.88953,0.01077,1.0
0.31955,0.61064,0.0
0.07826,0.6472,0.0
0.17624,0.25693,0.0
0.53923,0.47462,1.0
0.933,0.40677,1.0
0.43791,0.73698,0.0
0.06079,0.62596,0.0
0.17756,0.43639,0.0
0.35786,0.87889,0.0
0.79641,0.11724,1.0
0.39842,0.6877,0.0
0.59005,0.17955,1.0
0.61944,0.78779,0.0
0.61031,0.92058,0.0
0.18452,0.40336,0.0
0.90657,0.31818,1.0
0.04092,0.8402,0.0
0.6761,0.59786,1.0
0.9507,0.63142,0.0
0.00917,0.42863,0.0
0.84808,0.89331,0.0
0.90693,0.51205,0.0
0.68557,0.37151,0.0
0.07275,0.10089,0.0
0.88383,0.7428,1.0
0.53655,0.51193,0.0
0.22476,0.78983,0.0
0.58883,0.19788,1.0
0.77283,0.05426,0.0
0.88194,0.41951,1.0
0.5146,0.89913,0.0
0.82815,0.29387,1.0
0.42075,0.56039,0.0
0.88353,0.28138,1.0
0.40642,0.68479,0.0
0.10174,0.54511,0.0
0.97861,0.88721,0.0
0.32403,0.10921,1.0
0.254,0.65042,0.0
0.25194,0.55682,0.0
0.86749,0.25896,1.0
0.73515,0.90204,0.0
0.7815,0.83703,0.0
0.38879,0.00014,1.0
0.81459,0.91662,0.0
0.23872,0.62508,0.0
0.29972,0.78555,0.0
0.11692,0.21346,0.0
0.77417,0.79177,0.0
0.94381,0.36548,1.0
0.2489,0.03947,1.0
0.61647,0.29684,1.0
0.81044,0.83633,0.0
0.37023,0.36164,1.0
0.97492,0.73467,0.0
0.15453,0.49158,0.0
0.30048,0.24865,1.0
0.43401,0.47946,0.0
0.72211,0.92355,0.0
0.52,0.63194,0.0
0.80902,0.78194,0.0
0.51171,0.4999,0.0
0.60689,0.45652,1.0
0.85747,0.16695,1.0
0.13681,0.04956,1.0
0.22725,0.14253,1.0
0.21158,0.27105,0.0
0.55867,0.20633,1.0
0.11422,0.63056,0.0
0.62529,0.47654,1.0
0.70055,0.44298,1.0
0.2708,0.94653,0.0
0.8984,0.01033,1.0
0.99677,0.46527,1.0
0.83289,0.83532,0.0
0.17243,0.17988,0.0
0.78163,0.34743,1.0
0.71676,0.51134,0.0
0.65595,0.76638,0.0
0.92311,0.00363,1.0
0.53705,0.54063,0.0
0.31038,0.83795,0.0
0.41977,0.33263,1.0
0.2796,0.43064,0.0
0.89343,0.91782,0.0
0.86215,0.69369,1.0
0.64097,0.59661,1.0
0.78485,0.60292,0.0
0.32382,0.14728,1.0
0.66953,0.59151,1.0
0.41682,0.16625,0.0
0.69478,0.84273,1.0
0.27862,0.09413,1.0
0.81911,0.95991,0.0
0.26601,0.70081,0.0
0.98254,0.18864,1.0
0.2477,0.53705,0.0
0.1683,0.65055,0.0
0.04795,0.15266,0.0
0.11221,0.36404,0.0
0.64474,0.41909,1.0
0.43148,0.53765,0.0
0.74809,0.03447,1.0
0.04403,0.82607,0.0
0.36298,0.33917,1.0
0.29141,0.12511,1.0
0.45565,0.89134,0.0
0.55182,0.17644,0.0
0.20306,0.8505,0.0
0.89455,0.76283,1.0
0.48552,0.05711,1.0
0.88771,0.09853,1.0
0.50909,0.71909,0.0
0.98519,0.15997,1.0
0.07367,0.82247,0.0
0.47428,0.36307,1.0
0.67378,0.45407,0.0
0.24787,0.68023,1.0
0.26484,0.32854,0.0
0.27036,0.43371,0.0
0.08147,0.55248,0.0
0.21717,0.20456,1.0
0.10803,0.05986,1.0
0.14103,0.10975,1.0
0.27237,0.02762,1.0
0.58904,0.17401,1.0
0.9181,0.04594,1.0
0.9703,0.68569,1.0
0.59421,0.51708,1.0
0.29126,0.99699,0.0
0.44328,0.06175,1.0
0.70294,0.98578,0.0
0.80534,0.61272,1.0
0.72638,0.23599,1.0
0.44959,0.33939,1.0
0.03977,0.95837,0.0
0.58658,0.85883,0.0
0.5552,0.13833,1.0
0.2673,0.74376,0.0
0.26609,0.37995,0.0
0.08858,0.28382,0.0
0.67798,0.1792,1.0
0.97733,0.84876,0.0
0.07416,0.80912,0.0
0.94877,0.21136,1.0
0.50694,0.40789,1.0
0.44233,0.57693,0.0
0.54475,0.87616,0.0
0.73912,0.41654,1.0
0.65814,0.02289,1.0
0.59013,0.54128,1.0
0.0295,0.37395,0.0
0.27596,0.39256,0.0
0.21314,0.63005,0.0
0.35459,0.76802,0.0
0.22939,0.06099,1.0
0.06953,0.07153,0.0
0.98714,0.31757,1.0
0.00225,0.38737,0.0
0.57304,0.54073,1.0
0.18631,0.31945,0.0
0.16416,0.02559,1.0
0.36,0.01347,1.0
0.8242,0.01651,1.0
0.6096,0.37878,0.0
0.78002,0.85987,1.0
0.12634,0.3892,0.0
0.45668,0.94415,0.0
0.08864,0.35029,0.0
0.70955,0.16986,1.0
0.7964,0.3506,1.0
0.76152,0.56435,1.0
0.15457,0.12645,1.0
0.08334,0.87191,0.0
0.22578,0.39057,0.0
0.45332,0.98396,1.0
0.97752,0.74307,1.0
0.0022,0.23894,0.0
0.33879,0.91308,0.0
0.80189,0.81668,0.0
0.59953,0.6761,0.0
0.96972,0.5666,1.0
0.9208,0.10423,1.0
0.54801,0.50335,1.0
0.94602,0.68638,1.0
0.6363,0.92225,0.0
0.28669,0.77001,0.0
0.94084,0.60809,1.0
0.55895,0.66466,0.0
0.1363,0.79029,0.0
0.42784,0.17572,1.0
0.5368,0.15758,1.0
0.43293,0.88864,0.0
0.41989,0.99706,0.0
0.60961,0.84907,0.0
0.28359,0.48573,0.0
0.32312,0.5124,0.0
0.08081,0.53121,0.0
0.72384,0.31969,1.0
0.83935,0.41934,0.0
0.90869,0.14604,1.0
0.21292,0.10232,1.0
0.77287,0.15133,0.0
0.86661,0.19722,1.0
0.11369,0.25162,0.0
0.70165,0.69039,0.0
0.1763,0.11338,1.0
0.98425,0.75209,0.0
0.34579,0.24835,1.0
0.43062,0.31576,0.0
0.62379,0.11694,1.0
0.1987,0.35185,1.0
0.56524,0.22192,1.0
0.38901,0.48405,0.0
0.56319,0.59161,0.0
0.06569,0.1607,1.0
0.29285,0.27175,1.0
0.31485,0.30612,1.0
0.99458,0.82328,1.0
0.87274,0.75612,1.0
0.38004,0.64493,0.0
0.85909,0.93697,1.0
0.83929,0.16631,1.0
0.37659,0.3215,0.0
0.10601,0.64941,0.0
0.60028,0.99279,0.0
0.62931,0.08131,1.0
0.0388,0.32897,0.0
0.24654,0.18009,1.0
0.84238,0.56434,1.0
0.47082,0.7639,0.0
0.46194,0.76764,0.0
0.97272,0.35627,1.0
0.69941,0.91839,0.0
0.14525,0.93595,1.0
0.77539,0.11231,1.0
0.56523,0.34224,1.0
0.19318,0.29665,0.0
0.84988,0.09066,1.0
0.86669,0.65692,1.0
0.94862,0.97763,1.0
0.80162,0.1692,1.0
0.36544,0.24715,1.0
0.53881,0.27343,1.0
0.91474,0.07017,1.0
0.06697,0.44713,0.0
0.11724,0.02416,1.0
0.69467,0.63018,1.0
0.43087,0.89113,0.0
0.05046,0.7943,0.0
0.19089,0.69439,0.0
0.65752,0.57194,1.0
0.74333,0.66676,1.0
0.53367,0.37321,1.0
0.33246,0.66667,0.0
0.87085,0.06359,1.0
0.29036,0.01264,1.0
0.62591,0.3797,1.0
0.12811,0.75287,0.0
0.50301,0.22078,1.0
0.5525,0.43901,1.0
0.86636,0.66886,1.0
0.42804,0.67843,0.0
0.52624,0.22394,1.0
0.15635,0.47538,0.0
0.85642,0.1247,1.0
0.82097,0.90297,0.0
0.50006,0.0576,1.0
0.52703,0.34865,1.0
0.92807,0.7292,1.0
0.24403,0.16692,1.0
0.12101,0.79666,0.0
0.09933,0.29541,1.0
0.97519,0.17669,1.0
0.06496,0.80644,0.0
0.9511,0.68011,1.0
0.8294,0.31535,1.0
0.07347,0.62047,0.0
0.30245,0.90525,0.0
0.13814,0.69887,0.0
0.45609,0.69624,0.0
0.60187,0.72716,0.0
0.21468,0.66949,0.0
0.41078,0.5688,0.0
0.52918,0.24045,1.0
0.90334,0.36414,1.0
0.21171,0.50917,0.0
0.76381,0.80981,0.0
0.61372,0.69594,0.0
0.20838,0.55017,0.0
0.6619,0.65843,0.0
0.08828,0.91861,0.0
0.37367,0.57526,0.0
0.09407,0.91194,0.0
0.14047,0.18082,0.0
0.38919,0.84184,0.0
0.79005,0.54676,1.0
0.70985,0.35206,1.0
0.90508,0.67598,1.0
0.82115,0.60976,1.0
0.13432,0.43647,1.0
0.08846,0.39468,0.0
0.94056,0.28715,1.0
0.06619,0.93277,0.0
0.82753,0.55462,1.0
0.32094,0.63616,0.0
0.63603,0.25757,1.0
0.89803,0.66076,1.0
0.36157,0.3511,1.0
0.32773,0.20633,0.0
0.35871,0.11958,0.0
0.37001,0.47401,0.0
0.41445,0.13117,1.0
0.64055,0.74524,0.0
0.5971,0.40349,1.0
0.05177,0.02417,1.0
0.58317,0.63558,1.0
0.90459,0.17507,1.0
0.33829,0.59213,0.0
0.93387,0.45984,1.0
0.97023,0.52916,1.0
0.1519,0.70862,1.0
0.28428,0.15437,1.0
0.75125,0.54803,1.0
0.45503,0.39898,1.0
0.74815,0.0417,1.0
0.94945,0.27952,1.0
0.70364,0.02312,1.0
0.45263,0.93328,0.0
0.65954,0.63606,0.0
0.25865,0.96846,0.0
0.99632,0.08464,1.0
0.91901,0.8528,0.0
0.13372,0.73863,0.0
0.30568,0.37759,0.0
0.57117,0.52426,1.0
0.58851,0.71355,0.0
0.79327,0.91166,0.0
0.69945,0.98771,0.0
0.64766,0.95669,0.0
0.37263,0.65741,0.0
0.91194,0.00803,1.0
0.51692,0.28573,1.0
0.50533,0.69108,0.0
0.67019,0.97082,0.0
0.37684,0.53322,0.0
0.82248,0.31571,1.0
0.42822,0.14988,1.0
0.61194,0.55557,1.0
0.68673,0.28663,1.0
0.26113,0.55241,0.0
0.51696,0.47055,1.0
0.0677,0.59605,1.0
0.061,0.57542,0.0
0.28951,0.4047,0.0
0.15803,0.80267,0.0
0.39423,0.85512,0.0
0.33947,0.74176,0.0
0.78048,0.43705,1.0
0.11456,0.43405,0.0
0.25817,0.08867,1.0
0.00569,0.4905,0.0
0.76308,0.19444,1.0
0.19925,0.84838,0.0
0.72735,0.87156,0.0
0.80789,0.10939,1.0
0.0645,0.20862,0.0
0.01501,0.09633,1.0
0.19317,0.55715,0.0
0.0681,0.79414,0.0
0.04306,0.89873,0.0
0.42407,0.26818,1.0
0.38323,0.93313,0.0
0.83395,0.04693,0.0
0.02674,0.67281,0.0
0.04938,0.65746,0.0
0.54239,0.69693,0.0
0.81621,0.7338,0.0
0.41412,0.26679,1.0
0.85965,0.92075,0.0
0.91696,0.25174,1.0
0.89846,0.06897,1.0
0.44182,0.13087,1.0
0.68683,0.14036,1.0
0.31626,0.6522,0.0
0.09835,0.77647,0.0
0.56377,0.41923,1.0
0.43886,0.06016,1.0
0.04049,0.02032,1.0
0.5487,0.17388,1.0
0.39714,0.13297,1.0
0.33542,0.57878,0.0
0.6131,0.9108,0.0
0.94578,0.79545,1.0
0.76712,0.03387,1.0
0.97195,0.5977,1.0
0.78885,0.61147,1.0
0.87941,0.22882,1.0
0.14598,0.37331,0.0
0.81168,0.50882,1.0
0.20231,0.87179,0.0
0.85115,0.81906,0.0
0.45579,0.7609,0.0
0.03183,0.46161,0.0
0.00052,0.85027,1.0
0.93797,0.72958,1.0
0.23213,0.08204,1.0
0.84615,0.52981,1.0
0.28922,0.69013,0.0
0.08236,0.86748,0.0
0.21705,0.2459,1.0
0.97947,0.48257,1.0
0.30308,0.68696,0.0
0.57963,0.95691,0.0
0.51566,0.2672,1.0
0.04827,0.38072,0.0
0.64145,0.52755,1.0
0.83943,0.5935,1.0
0.07691,0.59259,1.0
0.23415,0.61164,0.0
0.32537,0.9683,1.0
0.201,0.29344,0.0
0.53189,0.578,0.0
0.31654,0.93482,1.0
0.33891,0.30195,1.0
0.1043,0.87198,0.0
0.93551,0.40788,0.0
